,Tree,Direction,Species,Cover.Class
3906,147,S,Mapleleaf Viburnum,0
3913,148,N,Mapleleaf Viburnum,0
3927,63,N,Mapleleaf Viburnum,0
3934,63,S,Mapleleaf Viburnum,0
3941,152,N,Mapleleaf Viburnum,0
3948,152,S,Mapleleaf Viburnum,0
3955,930,N,Mapleleaf Viburnum,0
3962,930,S,Mapleleaf Viburnum,0
3969,55,N,Mapleleaf Viburnum,0
3976,55,S,Mapleleaf Viburnum,0
3983,54,N,Mapleleaf Viburnum,0
3990,54,S,Mapleleaf Viburnum,0
3997,151,N,Mapleleaf Viburnum,0
4004,151,S,Mapleleaf Viburnum,0
4011,52,N,Mapleleaf Viburnum,0
4018,52,S,Mapleleaf Viburnum,0
4025,53,N,Mapleleaf Viburnum,0
4032,53,S,Mapleleaf Viburnum,0
4039,40,N,Mapleleaf Viburnum,0
4046,40,S,Mapleleaf Viburnum,0
4053,65,N,Mapleleaf Viburnum,0
4060,65,S,Mapleleaf Viburnum,0
4067,60,N,Mapleleaf Viburnum,0
4074,60,S,Mapleleaf Viburnum,0
4081,56,N,Mapleleaf Viburnum,0
4088,56,S,Mapleleaf Viburnum,0
4095,910,N,Mapleleaf Viburnum,0
4102,910,S,Mapleleaf Viburnum,0
4109,909,N,Mapleleaf Viburnum,0
4116,909,S,Mapleleaf Viburnum,0
4123,248,N,Mapleleaf Viburnum,0
4130,248,S,Mapleleaf Viburnum,0
4137,925,N,Mapleleaf Viburnum,0
4144,925,S,Mapleleaf Viburnum,0
4151,208,N,Mapleleaf Viburnum,0
4158,208,S,Mapleleaf Viburnum,0
4165,203,N,Mapleleaf Viburnum,0
4172,203,S,Mapleleaf Viburnum,0
4179,214,N,Mapleleaf Viburnum,0
4186,214,S,Mapleleaf Viburnum,0
4193,210,N,Mapleleaf Viburnum,0
4200,210,S,Mapleleaf Viburnum,0
4207,915,N,Mapleleaf Viburnum,0
4214,915,S,Mapleleaf Viburnum,0
4221,211,N,Mapleleaf Viburnum,0
4228,211,S,Mapleleaf Viburnum,0
4235,250,N,Mapleleaf Viburnum,0
4242,250,S,Mapleleaf Viburnum,0
4249,206,N,Mapleleaf Viburnum,0
4256,206,S,Mapleleaf Viburnum,0
4263,161,N,Mapleleaf Viburnum,0
4270,161,S,Mapleleaf Viburnum,0
4277,211,N,Mapleleaf Viburnum,0
4284,211,S,Mapleleaf Viburnum,0
4291,914,N,Mapleleaf Viburnum,0
4298,914,S,Mapleleaf Viburnum,0
4305,160,N,Mapleleaf Viburnum,0
4312,160,S,Mapleleaf Viburnum,0
4319,159,N,Mapleleaf Viburnum,0
4326,159,S,Mapleleaf Viburnum,0
4333,162,N,Mapleleaf Viburnum,0
4340,162,S,Mapleleaf Viburnum,0
4347,158,N,Mapleleaf Viburnum,0
4354,158,S,Mapleleaf Viburnum,0
4361,156,N,Mapleleaf Viburnum,0
4368,156,S,Mapleleaf Viburnum,0
4375,157,N,Mapleleaf Viburnum,0
4382,157,S,Mapleleaf Viburnum,0
4389,154,N,Mapleleaf Viburnum,0
4396,154,S,Mapleleaf Viburnum,0
4403,225,N,Mapleleaf Viburnum,0
4410,225,S,Mapleleaf Viburnum,0
4417,226,N,Mapleleaf Viburnum,0
4424,226,S,Mapleleaf Viburnum,0
4431,224,N,Mapleleaf Viburnum,0
4438,224,S,Mapleleaf Viburnum,0
4445,223,N,Mapleleaf Viburnum,0
4452,223,S,Mapleleaf Viburnum,0
4459,221,N,Mapleleaf Viburnum,0
4466,221,S,Mapleleaf Viburnum,0
4473,222,N,Mapleleaf Viburnum,0
4480,222,S,Mapleleaf Viburnum,0
4487,218,N,Mapleleaf Viburnum,0
4494,218,S,Mapleleaf Viburnum,0
4501,217,N,Mapleleaf Viburnum,0
4508,217,S,Mapleleaf Viburnum,0
4515,215,N,Mapleleaf Viburnum,0
4522,215,S,Mapleleaf Viburnum,0
4529,212,N,Mapleleaf Viburnum,0
4536,212,S,Mapleleaf Viburnum,0
4543,209,N,Mapleleaf Viburnum,0
4550,209,S,Mapleleaf Viburnum,0
4557,327,N,Mapleleaf Viburnum,0
4564,327,S,Mapleleaf Viburnum,0
4571,321,N,Mapleleaf Viburnum,0
4578,321,S,Mapleleaf Viburnum,0
4585,322,N,Mapleleaf Viburnum,0
4592,322,S,Mapleleaf Viburnum,0
4599,323,N,Mapleleaf Viburnum,0
4606,323,S,Mapleleaf Viburnum,0
4613,324,N,Mapleleaf Viburnum,0
4620,324,S,Mapleleaf Viburnum,0
4627,315,N,Mapleleaf Viburnum,0
4634,315,S,Mapleleaf Viburnum,0
4641,278,N,Mapleleaf Viburnum,0
4648,278,S,Mapleleaf Viburnum,0
4655,318,N,Mapleleaf Viburnum,0
4662,318,S,Mapleleaf Viburnum,0
4669,312,N,Mapleleaf Viburnum,0
4676,312,S,Mapleleaf Viburnum,0
4690,317,S,Mapleleaf Viburnum,0
4697,328,N,Mapleleaf Viburnum,0
4704,328,S,Mapleleaf Viburnum,0
4711,329,N,Mapleleaf Viburnum,0
4718,329,S,Mapleleaf Viburnum,0
4725,320,N,Mapleleaf Viburnum,0
4732,320,S,Mapleleaf Viburnum,0
4739,314,N,Mapleleaf Viburnum,0
4746,314,S,Mapleleaf Viburnum,0
4753,311,N,Mapleleaf Viburnum,0
4760,311,S,Mapleleaf Viburnum,0
4767,316,N,Mapleleaf Viburnum,0
4774,316,S,Mapleleaf Viburnum,0
4788,313,S,Mapleleaf Viburnum,0
4795,319,N,Mapleleaf Viburnum,0
4802,319,S,Mapleleaf Viburnum,0
4809,907,N,Mapleleaf Viburnum,0
4816,907,S,Mapleleaf Viburnum,0
4823,908,N,Mapleleaf Viburnum,0
4830,908,S,Mapleleaf Viburnum,0
4837,906,N,Mapleleaf Viburnum,0
4844,906,S,Mapleleaf Viburnum,0
4851,207,N,Mapleleaf Viburnum,0
4858,207,S,Mapleleaf Viburnum,0
4865,901,N,Mapleleaf Viburnum,0
4872,901,S,Mapleleaf Viburnum,0
4879,902,N,Mapleleaf Viburnum,0
4886,902,S,Mapleleaf Viburnum,0
4893,205,N,Mapleleaf Viburnum,0
4900,205,S,Mapleleaf Viburnum,0
4907,204,N,Mapleleaf Viburnum,0
4914,204,S,Mapleleaf Viburnum,0
4921,911,N,Mapleleaf Viburnum,0
4928,911,S,Mapleleaf Viburnum,0
4935,913,N,Mapleleaf Viburnum,0
4942,913,S,Mapleleaf Viburnum,0
4949,912,N,Mapleleaf Viburnum,0
4956,912,S,Mapleleaf Viburnum,0
4970,926,S,Mapleleaf Viburnum,0
4977,163,N,Mapleleaf Viburnum,0
4984,163,S,Mapleleaf Viburnum,0
4991,161,N,Mapleleaf Viburnum,0
4998,161,S,Mapleleaf Viburnum,0
5005,927,N,Mapleleaf Viburnum,0
5012,927,S,Mapleleaf Viburnum,0
5019,216,N,Mapleleaf Viburnum,0
5026,216,S,Mapleleaf Viburnum,0
5040,213,S,Mapleleaf Viburnum,0
5047,164,N,Mapleleaf Viburnum,0
5054,164,S,Mapleleaf Viburnum,0
5061,155,N,Mapleleaf Viburnum,0
5068,155,S,Mapleleaf Viburnum,0
5075,219,N,Mapleleaf Viburnum,0
5082,219,S,Mapleleaf Viburnum,0
5089,220,N,Mapleleaf Viburnum,0
5096,220,S,Mapleleaf Viburnum,0
5103,330,N,Mapleleaf Viburnum,0
5110,330,S,Mapleleaf Viburnum,0
5117,339,N,Mapleleaf Viburnum,0
5124,339,S,Mapleleaf Viburnum,0
5131,341,N,Mapleleaf Viburnum,0
5138,341,S,Mapleleaf Viburnum,0
5145,342,N,Mapleleaf Viburnum,0
5152,342,S,Mapleleaf Viburnum,0
5159,363,N,Mapleleaf Viburnum,0
5166,363,S,Mapleleaf Viburnum,0
5173,354,N,Mapleleaf Viburnum,0
5180,354,S,Mapleleaf Viburnum,0
5187,360,N,Mapleleaf Viburnum,0
5194,360,S,Mapleleaf Viburnum,0
5201,333,N,Mapleleaf Viburnum,0
5208,333,S,Mapleleaf Viburnum,0
5215,326,N,Mapleleaf Viburnum,0
5222,326,S,Mapleleaf Viburnum,0
5229,336,N,Mapleleaf Viburnum,0
5236,336,S,Mapleleaf Viburnum,0
5243,325,N,Mapleleaf Viburnum,0
5250,325,S,Mapleleaf Viburnum,0
5257,337,N,Mapleleaf Viburnum,0
5264,337,S,Mapleleaf Viburnum,0
5271,340,N,Mapleleaf Viburnum,0
5278,340,S,Mapleleaf Viburnum,0
5285,358,N,Mapleleaf Viburnum,0
5292,358,S,Mapleleaf Viburnum,0
5299,335,N,Mapleleaf Viburnum,0
5306,335,S,Mapleleaf Viburnum,0
5313,343,N,Mapleleaf Viburnum,0
5320,343,S,Mapleleaf Viburnum,0
5327,331,N,Mapleleaf Viburnum,0
5334,331,S,Mapleleaf Viburnum,0
5341,338,N,Mapleleaf Viburnum,0
5348,338,S,Mapleleaf Viburnum,0
5355,350,N,Mapleleaf Viburnum,0
5362,350,S,Mapleleaf Viburnum,0
5369,239,N,Mapleleaf Viburnum,0
5376,239,S,Mapleleaf Viburnum,0
5383,237,N,Mapleleaf Viburnum,0
5404,332,S,Mapleleaf Viburnum,0
5418,247,S,Mapleleaf Viburnum,0
5425,238,N,Mapleleaf Viburnum,0
5432,238,S,Mapleleaf Viburnum,0
5439,242,N,Mapleleaf Viburnum,0
5446,242,S,Mapleleaf Viburnum,0
5453,231,N,Mapleleaf Viburnum,0
5460,231,S,Mapleleaf Viburnum,0
5467,246,N,Mapleleaf Viburnum,0
5474,246,S,Mapleleaf Viburnum,0
5481,249,N,Mapleleaf Viburnum,0
5488,249,S,Mapleleaf Viburnum,0
5495,241,N,Mapleleaf Viburnum,0
5502,241,S,Mapleleaf Viburnum,0
5509,232,N,Mapleleaf Viburnum,0
5516,232,S,Mapleleaf Viburnum,0
5523,233,N,Mapleleaf Viburnum,0
5530,233,S,Mapleleaf Viburnum,0
5537,243,N,Mapleleaf Viburnum,0
5544,243,S,Mapleleaf Viburnum,0
5551,245,N,Mapleleaf Viburnum,0
5558,245,S,Mapleleaf Viburnum,0
5579,235,N,Mapleleaf Viburnum,0
5586,235,S,Mapleleaf Viburnum,0
5593,234,N,Mapleleaf Viburnum,0
5621,227,N,Mapleleaf Viburnum,0
5628,227,S,Mapleleaf Viburnum,0
5635,230,N,Mapleleaf Viburnum,0
5642,230,S,Mapleleaf Viburnum,0
5663,401,N,Mapleleaf Viburnum,0
5670,401,S,Mapleleaf Viburnum,0
5691,403,N,Mapleleaf Viburnum,0
5705,404,N,Mapleleaf Viburnum,0
5712,404,S,Mapleleaf Viburnum,0
5719,406,N,Mapleleaf Viburnum,0
5726,406,S,Mapleleaf Viburnum,0
5733,405,N,Mapleleaf Viburnum,0
5740,405,S,Mapleleaf Viburnum,0
5747,408,N,Mapleleaf Viburnum,0
5768,410,S,Mapleleaf Viburnum,0
5789,412,N,Mapleleaf Viburnum,0
5796,412,S,Mapleleaf Viburnum,0
5803,411,N,Mapleleaf Viburnum,0
5810,411,S,Mapleleaf Viburnum,0
5817,407,N,Mapleleaf Viburnum,0
5824,407,S,Mapleleaf Viburnum,0
5831,357,N,Mapleleaf Viburnum,0
5838,357,S,Mapleleaf Viburnum,0
5845,355,N,Mapleleaf Viburnum,0
5852,355,S,Mapleleaf Viburnum,0
5859,359,N,Mapleleaf Viburnum,0
5866,359,S,Mapleleaf Viburnum,0
5873,353,N,Mapleleaf Viburnum,0
5880,353,S,Mapleleaf Viburnum,0
5887,356,N,Mapleleaf Viburnum,0
5894,356,S,Mapleleaf Viburnum,0
5901,362,N,Mapleleaf Viburnum,0
5908,362,S,Mapleleaf Viburnum,0
5915,349,N,Mapleleaf Viburnum,0
5922,349,S,Mapleleaf Viburnum,0
5929,364,N,Mapleleaf Viburnum,0
5936,364,S,Mapleleaf Viburnum,0
5943,365,N,Mapleleaf Viburnum,0
5950,365,S,Mapleleaf Viburnum,0
5957,361,N,Mapleleaf Viburnum,0
5964,361,S,Mapleleaf Viburnum,0
5971,347,N,Mapleleaf Viburnum,0
5978,347,S,Mapleleaf Viburnum,0
5985,348,N,Mapleleaf Viburnum,0
5992,348,S,Mapleleaf Viburnum,0
5999,351,N,Mapleleaf Viburnum,0
6006,351,S,Mapleleaf Viburnum,0
6013,276,N,Mapleleaf Viburnum,0
6020,276,S,Mapleleaf Viburnum,0
6027,285,N,Mapleleaf Viburnum,0
6034,285,S,Mapleleaf Viburnum,0
6041,281,N,Mapleleaf Viburnum,0
6055,284,N,Mapleleaf Viburnum,0
6062,284,S,Mapleleaf Viburnum,0
6069,367,N,Mapleleaf Viburnum,0
6076,367,S,Mapleleaf Viburnum,0
6083,368,N,Mapleleaf Viburnum,0
6090,368,S,Mapleleaf Viburnum,0
6097,369,N,Mapleleaf Viburnum,0
6104,369,S,Mapleleaf Viburnum,0
6111,366,N,Mapleleaf Viburnum,0
6118,366,S,Mapleleaf Viburnum,0
6125,352,N,Mapleleaf Viburnum,0
6132,352,S,Mapleleaf Viburnum,0
6139,905,N,Mapleleaf Viburnum,0
6146,905,S,Mapleleaf Viburnum,0
6153,903,N,Mapleleaf Viburnum,0
6160,903,S,Mapleleaf Viburnum,0
6167,904,N,Mapleleaf Viburnum,0
6174,904,S,Mapleleaf Viburnum,0
6181,273,N,Mapleleaf Viburnum,0
6188,273,S,Mapleleaf Viburnum,0
6195,288,N,Mapleleaf Viburnum,0
6209,280,N,Mapleleaf Viburnum,0
6216,280,S,Mapleleaf Viburnum,0
6223,251,N,Mapleleaf Viburnum,0
6237,279,N,Mapleleaf Viburnum,0
6244,279,S,Mapleleaf Viburnum,0
6251,277,N,Mapleleaf Viburnum,0
6258,277,S,Mapleleaf Viburnum,0
6265,283,N,Mapleleaf Viburnum,0
6272,283,S,Mapleleaf Viburnum,0
6279,229,N,Mapleleaf Viburnum,0
6286,229,S,Mapleleaf Viburnum,0
6293,236,N,Mapleleaf Viburnum,0
6300,236,S,Mapleleaf Viburnum,0
6307,275,N,Mapleleaf Viburnum,0
6314,275,S,Mapleleaf Viburnum,0
6321,286,N,Mapleleaf Viburnum,0
6328,286,S,Mapleleaf Viburnum,0
6335,274,N,Mapleleaf Viburnum,0
6342,274,S,Mapleleaf Viburnum,0
6349,287,N,Mapleleaf Viburnum,0
6356,287,S,Mapleleaf Viburnum,0
2656,58,S,Privet,1
1375,299,N,Privet,3
1333,253,N,Privet,2
3083,109,N,Privet,2
3559,25,N,Privet,2
3958,930,S,Privet,2
4819,908,N,Privet,2
5624,227,S,Privet,2
6296,236,S,Privet,2
38,104,S,Privet,1
136,106,S,Privet,1
143,107,N,Privet,1
213,936,N,Privet,1
220,936,S,Privet,1
234,377,S,Privet,1
276,192,S,Privet,1
353,897,N,Privet,1
1102,308,S,Privet,1
1109,395,N,Privet,1
1123,883,N,Privet,1
1172,999,S,Privet,1
1179,143,N,Privet,1
1312,894,S,Privet,1
1417,346,N,Privet,1
1424,346,S,Privet,1
1452,300,S,Privet,1
1459,198,N,Privet,1
1494,898,S,Privet,1
1543,74,N,Privet,1
1550,74,S,Privet,1
1571,400,N,Privet,1
1606,892,S,Privet,1
1697,31,N,Privet,1
1732,26,S,Privet,1
1739,30,N,Privet,1
1970,138,S,Privet,1
2271,1,N,Privet,1
2292,141,S,Privet,1
2362,387,S,Privet,1
2446,384,S,Privet,1
2530,37,S,Privet,1
2635,61,N,Privet,1
2649,58,N,Privet,1
2768,111,S,Privet,1
2922,86,S,Privet,1
2992,124,S,Privet,1
3020,117,S,Privet,1
3055,86,N,Privet,1
3244,122,S,Privet,1
3335,194,N,Privet,1
3342,194,S,Privet,1
3384,874,S,Privet,1
3391,43,N,Privet,1
3405,46,N,Privet,1
3412,46,S,Privet,1
3531,27,N,Privet,1
3580,59,S,Privet,1
3755,15,N,Privet,1
3811,18,N,Privet,1
3818,18,S,Privet,1
3825,173,N,Privet,1
3937,152,N,Privet,1
4231,250,N,Privet,1
4490,218,S,Privet,1
4637,278,N,Privet,1
4679,317,N,Privet,1
4693,328,N,Privet,1
4721,320,N,Privet,1
4728,320,S,Privet,1
4910,204,S,Privet,1
5050,164,S,Privet,1
5078,219,S,Privet,1
5085,220,N,Privet,1
5092,220,S,Privet,1
5176,354,S,Privet,1
5246,325,S,Privet,1
5358,350,S,Privet,1
5414,247,S,Privet,1
5512,232,S,Privet,1
5827,357,N,Privet,1
5988,348,S,Privet,1
6009,276,N,Privet,1
6023,285,N,Privet,1
6030,285,S,Privet,1
6184,273,S,Privet,1
6289,236,N,Privet,1
3,165,N,Privet,0
10,165,S,Privet,0
17,103,N,Privet,0
24,103,S,Privet,0
31,104,N,Privet,0
45,125,N,Privet,0
52,125,S,Privet,0
59,112,N,Privet,0
66,112,S,Privet,0
73,120,N,Privet,0
80,120,S,Privet,0
87,114,N,Privet,0
94,114,S,Privet,0
101,115,N,Privet,0
108,115,S,Privet,0
115,119,N,Privet,0
122,119,S,Privet,0
129,106,N,Privet,0
150,107,S,Privet,0
157,108,N,Privet,0
164,108,S,Privet,0
171,118,N,Privet,0
178,118,S,Privet,0
185,931,N,Privet,0
192,931,S,Privet,0
199,178,N,Privet,0
206,178,S,Privet,0
227,377,N,Privet,0
241,981,N,Privet,0
248,981,S,Privet,0
255,195,N,Privet,0
262,195,S,Privet,0
269,192,N,Privet,0
283,291,N,Privet,0
290,291,S,Privet,0
297,185,N,Privet,0
304,185,S,Privet,0
311,345,N,Privet,0
318,345,S,Privet,0
325,289,N,Privet,0
332,289,S,Privet,0
339,996,N,Privet,0
346,996,S,Privet,0
360,897,S,Privet,0
367,381,N,Privet,0
374,381,S,Privet,0
381,380,N,Privet,0
388,380,S,Privet,0
395,378,N,Privet,0
402,378,S,Privet,0
409,961,N,Privet,0
416,961,S,Privet,0
423,304,N,Privet,0
430,304,S,Privet,0
437,303,N,Privet,0
444,303,S,Privet,0
451,302,N,Privet,0
458,302,S,Privet,0
465,301,N,Privet,0
472,301,S,Privet,0
479,379,N,Privet,0
486,379,S,Privet,0
493,383,N,Privet,0
500,383,S,Privet,0
507,382,N,Privet,0
514,382,S,Privet,0
521,392,N,Privet,0
528,392,S,Privet,0
535,393,N,Privet,0
542,393,S,Privet,0
549,305,N,Privet,0
556,305,S,Privet,0
563,378,N,Privet,0
570,378,S,Privet,0
577,306,N,Privet,0
584,306,S,Privet,0
591,375,N,Privet,0
598,375,S,Privet,0
605,255,N,Privet,0
612,255,S,Privet,0
619,254,N,Privet,0
626,254,S,Privet,0
633,197,N,Privet,0
640,197,S,Privet,0
647,259,N,Privet,0
654,259,S,Privet,0
661,373,N,Privet,0
668,373,S,Privet,0
675,292,N,Privet,0
682,292,S,Privet,0
689,290,N,Privet,0
696,290,S,Privet,0
703,376,N,Privet,0
710,376,S,Privet,0
717,374,N,Privet,0
724,374,S,Privet,0
731,882,N,Privet,0
738,882,S,Privet,0
745,196,N,Privet,0
752,196,S,Privet,0
759,261,N,Privet,0
766,261,S,Privet,0
773,886,N,Privet,0
780,886,S,Privet,0
787,191,N,Privet,0
794,191,S,Privet,0
801,190,N,Privet,0
808,190,S,Privet,0
815,890,N,Privet,0
822,890,S,Privet,0
829,397,N,Privet,0
836,397,S,Privet,0
843,396,N,Privet,0
850,396,S,Privet,0
857,296,N,Privet,0
864,296,S,Privet,0
871,891,N,Privet,0
878,891,S,Privet,0
885,263,N,Privet,0
892,263,S,Privet,0
899,256,N,Privet,0
906,256,S,Privet,0
913,270,N,Privet,0
920,270,S,Privet,0
927,187,N,Privet,0
934,187,S,Privet,0
941,260,N,Privet,0
948,260,S,Privet,0
955,262,N,Privet,0
962,262,S,Privet,0
969,264,N,Privet,0
976,264,S,Privet,0
983,265,N,Privet,0
990,265,S,Privet,0
997,266,N,Privet,0
1004,266,S,Privet,0
1011,398,N,Privet,0
1018,398,S,Privet,0
1025,200,N,Privet,0
1032,200,S,Privet,0
1039,269,N,Privet,0
1046,269,S,Privet,0
1053,394,N,Privet,0
1060,394,S,Privet,0
1067,309,N,Privet,0
1074,309,S,Privet,0
1081,969,N,Privet,0
1088,969,S,Privet,0
1095,308,N,Privet,0
1116,395,S,Privet,0
1130,883,S,Privet,0
1137,929,N,Privet,0
1144,929,S,Privet,0
1151,307,N,Privet,0
1158,307,S,Privet,0
1165,999,N,Privet,0
1186,143,S,Privet,0
1193,102,N,Privet,0
1200,102,S,Privet,0
1207,105,N,Privet,0
1214,105,S,Privet,0
1221,189,N,Privet,0
1228,189,S,Privet,0
1235,258,N,Privet,0
1242,258,S,Privet,0
1249,288,N,Privet,0
1256,288,S,Privet,0
1263,399,N,Privet,0
1270,399,S,Privet,0
1277,372,N,Privet,0
1284,372,S,Privet,0
1291,199,N,Privet,0
1298,199,S,Privet,0
1305,894,N,Privet,0
1319,371,N,Privet,0
1326,371,S,Privet,0
1340,253,S,Privet,0
1347,272,N,Privet,0
1354,272,S,Privet,0
1361,293,N,Privet,0
1368,293,S,Privet,0
1382,299,S,Privet,0
1389,257,N,Privet,0
1396,257,S,Privet,0
1403,188,N,Privet,0
1410,188,S,Privet,0
1431,864,N,Privet,0
1438,864,S,Privet,0
1445,300,N,Privet,0
1466,198,S,Privet,0
1473,297,N,Privet,0
1480,297,S,Privet,0
1487,898,N,Privet,0
1501,885,N,Privet,0
1508,885,S,Privet,0
1515,310,N,Privet,0
1522,310,S,Privet,0
1529,889,N,Privet,0
1536,889,S,Privet,0
1557,252,N,Privet,0
1564,252,S,Privet,0
1578,400,S,Privet,0
1585,893,N,Privet,0
1592,893,S,Privet,0
1599,892,N,Privet,0
1613,77,N,Privet,0
1620,77,S,Privet,0
1627,66,N,Privet,0
1634,66,S,Privet,0
1641,67,N,Privet,0
1648,67,S,Privet,0
1655,75,N,Privet,0
1662,75,S,Privet,0
1669,72,N,Privet,0
1676,72,S,Privet,0
1683,68,N,Privet,0
1690,68,S,Privet,0
1704,31,S,Privet,0
1711,24,N,Privet,0
1718,24,S,Privet,0
1725,26,N,Privet,0
1746,30,S,Privet,0
1753,42,N,Privet,0
1760,42,S,Privet,0
1767,41,N,Privet,0
1774,41,S,Privet,0
1781,93,N,Privet,0
1788,93,S,Privet,0
1795,99,N,Privet,0
1802,99,S,Privet,0
1809,97,N,Privet,0
1816,97,S,Privet,0
1823,92,N,Privet,0
1830,92,S,Privet,0
1837,900,N,Privet,0
1844,900,S,Privet,0
1851,88,N,Privet,0
1858,88,S,Privet,0
1865,3,N,Privet,0
1872,3,S,Privet,0
1879,21,N,Privet,0
1886,21,S,Privet,0
1893,132,N,Privet,0
1900,132,S,Privet,0
1907,174,N,Privet,0
1914,174,S,Privet,0
1921,9,N,Privet,0
1928,9,S,Privet,0
1935,176,N,Privet,0
1942,176,S,Privet,0
1949,14,N,Privet,0
1956,14,S,Privet,0
1963,138,N,Privet,0
1977,201,N,Privet,0
1984,201,S,Privet,0
1991,202,N,Privet,0
1998,202,S,Privet,0
2005,139,N,Privet,0
2012,139,S,Privet,0
2019,140,N,Privet,0
2026,140,S,Privet,0
2033,134,N,Privet,0
2040,134,S,Privet,0
2047,126,N,Privet,0
2054,126,S,Privet,0
2061,127,N,Privet,0
2068,127,S,Privet,0
2075,137,N,Privet,0
2082,137,S,Privet,0
2089,861,N,Privet,0
2096,861,S,Privet,0
2103,136,N,Privet,0
2110,136,S,Privet,0
2117,130,N,Privet,0
2124,130,S,Privet,0
2131,128,N,Privet,0
2138,128,S,Privet,0
2145,131,N,Privet,0
2152,131,S,Privet,0
2159,129,N,Privet,0
2166,129,S,Privet,0
2173,2,N,Privet,0
2180,2,S,Privet,0
2187,7,N,Privet,0
2194,7,S,Privet,0
2201,17,N,Privet,0
2208,17,S,Privet,0
2215,12,N,Privet,0
2222,12,S,Privet,0
2229,23,N,Privet,0
2236,23,S,Privet,0
2243,166,N,Privet,0
2250,166,S,Privet,0
2257,857,N,Privet,0
2264,857,S,Privet,0
2278,1,S,Privet,0
2285,141,N,Privet,0
2299,390,N,Privet,0
2306,390,S,Privet,0
2313,177,N,Privet,0
2320,177,S,Privet,0
2327,344,N,Privet,0
2334,344,S,Privet,0
2341,386,N,Privet,0
2348,386,S,Privet,0
2355,387,N,Privet,0
2369,182,N,Privet,0
2376,182,S,Privet,0
2383,181,N,Privet,0
2390,181,S,Privet,0
2397,385,N,Privet,0
2404,385,S,Privet,0
2411,180,N,Privet,0
2418,180,S,Privet,0
2425,175,N,Privet,0
2432,175,S,Privet,0
2439,384,N,Privet,0
2453,940,N,Privet,0
2460,940,S,Privet,0
2467,33,N,Privet,0
2474,33,S,Privet,0
2481,29,N,Privet,0
2488,29,S,Privet,0
2495,32,N,Privet,0
2502,32,S,Privet,0
2509,36,N,Privet,0
2516,36,S,Privet,0
2523,37,N,Privet,0
2537,34,N,Privet,0
2544,34,S,Privet,0
2551,28,N,Privet,0
2558,28,S,Privet,0
2565,51,N,Privet,0
2572,51,S,Privet,0
2579,45,N,Privet,0
2586,45,S,Privet,0
2593,47,N,Privet,0
2600,47,S,Privet,0
2607,48,N,Privet,0
2614,48,S,Privet,0
2621,49,N,Privet,0
2628,49,S,Privet,0
2642,61,S,Privet,0
2663,57,N,Privet,0
2670,57,S,Privet,0
2677,62,N,Privet,0
2684,62,S,Privet,0
2691,880,N,Privet,0
2698,880,S,Privet,0
2705,69,N,Privet,0
2712,69,S,Privet,0
2719,70,N,Privet,0
2726,70,S,Privet,0
2733,64,N,Privet,0
2740,64,S,Privet,0
2747,895,N,Privet,0
2754,895,S,Privet,0
2761,111,N,Privet,0
2775,135,N,Privet,0
2782,135,S,Privet,0
2789,100,N,Privet,0
2796,100,S,Privet,0
2803,859,N,Privet,0
2810,859,S,Privet,0
2817,90,N,Privet,0
2824,90,S,Privet,0
2831,91,N,Privet,0
2838,91,S,Privet,0
2845,85,N,Privet,0
2852,85,S,Privet,0
2859,87,N,Privet,0
2866,87,S,Privet,0
2873,89,N,Privet,0
2880,89,S,Privet,0
2887,81,N,Privet,0
2894,81,S,Privet,0
2901,80,N,Privet,0
2908,80,S,Privet,0
2915,86,N,Privet,0
2929,84,N,Privet,0
2936,84,S,Privet,0
2943,83,N,Privet,0
2950,83,S,Privet,0
2957,82,N,Privet,0
2964,82,S,Privet,0
2971,123,N,Privet,0
2978,123,S,Privet,0
2985,124,N,Privet,0
2999,142,N,Privet,0
3006,142,S,Privet,0
3013,117,N,Privet,0
3027,133,N,Privet,0
3034,133,S,Privet,0
3041,121,N,Privet,0
3048,121,S,Privet,0
3062,86,S,Privet,0
3069,110,N,Privet,0
3076,110,S,Privet,0
3090,109,S,Privet,0
3097,95,N,Privet,0
3104,95,S,Privet,0
3111,295,N,Privet,0
3118,295,S,Privet,0
3125,881,N,Privet,0
3132,881,S,Privet,0
3139,884,N,Privet,0
3146,884,S,Privet,0
3153,73,N,Privet,0
3160,73,S,Privet,0
3167,79,N,Privet,0
3174,79,S,Privet,0
3181,113,N,Privet,0
3188,113,S,Privet,0
3195,116,N,Privet,0
3202,116,S,Privet,0
3209,94,N,Privet,0
3216,94,S,Privet,0
3223,888,N,Privet,0
3230,888,S,Privet,0
3237,122,N,Privet,0
3251,76,N,Privet,0
3258,76,S,Privet,0
3265,184,N,Privet,0
3272,184,S,Privet,0
3279,179,N,Privet,0
3286,179,S,Privet,0
3293,183,N,Privet,0
3300,183,S,Privet,0
3307,186,N,Privet,0
3314,186,S,Privet,0
3321,388,N,Privet,0
3328,388,S,Privet,0
3349,98,N,Privet,0
3356,98,S,Privet,0
3363,44,N,Privet,0
3370,44,S,Privet,0
3377,874,N,Privet,0
3398,43,S,Privet,0
3419,38,N,Privet,0
3426,38,S,Privet,0
3433,860,N,Privet,0
3440,860,S,Privet,0
3447,39,N,Privet,0
3454,39,S,Privet,0
3461,50,N,Privet,0
3468,50,S,Privet,0
3475,71,N,Privet,0
3482,71,S,Privet,0
